lat,lng,countyName,city,state
40.3653,-73.9769,MONMOUTH,SEA BRIGHT,NJ
47.4736,-115.9227,SHOSHONE,WALLACE,ID
42.3583,-97.599,PIERCE,OSMOND,NE
40.1711,-82.4181,LICKING,ST. LOUISVILLE,OH
43.2005,-91.1525,ALLAMAKEE,HARPERS FERRY,IA
40.4036,-73.9899,MONMOUTH,HIGHLANDS,NJ
40.9154,-87.7264,IROQUOIS,MARTINTON,IL
46.5801,-90.8715,ASHLAND,ASHLAND,WI
39.1256,-82.9836,PIKE,WAVERLY,OH
33.0916,-84.4387,PIKE,CONCORD,GA
44.0717,-88.3105,CALUMET,STOCKBRIDGE,WI
40.7892,-77.0445,SNYDER,MIDDLEBURG,PA
41.4898,-120.5516,MODOC,ALTURAS,CA
44.6085,-93.0025,DAKOTA,HAMPTON,MN
35.8943,-119.0456,TULARE,DUCOR,CA
29.813,-95.0577,HARRIS,HIGHLANDS,TX
33.8548,-112.6135,MARICOPA,MORRISTOWN,AZ
47.7795,-117.35,SPOKANE,MEAD,WA
31.6509,-95.0708,CHEROKEE,ALTO,TX
39.9247,-85.8465,HANCOCK,FORTVILLE,IN
41.9666,-87.9807,DUPAGE,WOOD DALE,IL
30.5483,-88.6675,JACKSON,VANCLEAVE,MS
35.7181,-81.4211,BURKE,HILDEBRAN,NC
30.5623,-91.5502,POINTE COUPEE,LIVONIA,LA
35.2639,-96.9338,POTTAWATOMIE,TECUMSEH,OK
39.0053,-120.8314,PLACER,FORESTHILL,CA
32.813,-115.378,IMPERIAL,HOLTVILLE,CA
39.5762,-89.7441,SANGAMON,AUBURN,IL
41.8649,-84.2347,LENAWEE,CLAYTON,MI
42.4614,-83.3784,OAKLAND,FARMINGTON,MI
40.5534,-81.9171,HOLMES,MILLERSBURG,OH
40.0176,-80.7469,BELMONT,BELLAIRE,OH
33.2524,-83.903,BUTTS,FLOVILLA,GA
35.4265,-94.2368,CRAWFORD,KIBLER,AR
48.9883,-123.0576,WHATCOM,POINT ROBERTS,WA
38.8026,-120.8946,EL DORADO,COLOMA,CA
41.6484,-87.4536,LAKE,EAST CHICAGO,IN
41.6846,-70.5082,BARNSTABLE,FORESTDALE,MA
40.909,-96.8657,LANCASTER,MALCOLM,NE
31.7135,-83.2515,BEN HILL,FITZGERALD,GA
40.281,-86.5213,CLINTON,FRANKFORT,IN
43.0421,-108.414,FREMONT,RIVERTON,WY
39.9023,-75.3488,DELAWARE,SWARTHMORE,PA
33.6602,-95.2664,RED RIVER,DETROIT,TX
34.1985,-86.1529,MARSHALL,BOAZ,AL
36.7537,-83.7087,BELL,PINEVILLE,KY
35.2322,-90.7894,CROSS,WYNNE,AR
35.335,-89.8991,SHELBY,MILLINGTON,TN
38.9698,-89.6664,MADISON,NEW DOUGLAS,IL
37.7407,-119.5779,MARIPOSA,YOSEMITE VALLEY,CA
35.7507,-87.7958,PERRY,LOBELVILLE,TN
41.7081,-70.0339,BARNSTABLE,EAST HARWICH,MA
43.4176,-95.1109,DICKINSON,SPIRIT LAKE,IA
41.9097,-72.5426,HARTFORD,BROAD BROOK,CT
35.7732,-106.6909,SANDOVAL,JEMEZ SPRINGS,NM
29.9157,-91.6758,IBERIA,JEANERETTE,LA
46.7126,-93.4895,AITKIN,PALISADE,MN
40.3069,-87.701,VERMILION,HENNING,IL
42.541,-76.6618,TOMPKINS,TRUMANSBURG,NY
48.9123,-122.351,WHATCOM,EVERSON,WA
37.3206,-84.9285,CASEY,LIBERTY,KY
33.5937,-98.6257,ARCHER,ARCHER CITY,TX
46.8662,-67.9919,AROOSTOOK,CARIBOU,ME
26.0767,-97.8464,CAMERON,SANTA MARIA,TX
30.2562,-94.2071,HARDIN,LUMBERTON,TX
34.4289,-103.6296,CURRY,MELROSE,NM
35.1997,-78.0662,WAYNE,MOUNT OLIVE,NC
40.6451,-119.3614,WASHOE,GERLACH,NV
29.8167,-94.3807,CHAMBERS,WINNIE,TX
40.7836,-82.7458,CRAWFORD,CRESTLINE,OH
41.5723,-88.1124,WILL,CREST HILL,IL
37.8925,-122.5078,MARIN,STRAWBERRY,CA
40.0033,-75.2947,MONTGOMERY,ARDMORE,PA
40.746,-88.5161,LIVINGSTON,FAIRBURY,IL
22.1455,-159.3151,KAUAI,ANAHOLA,HI
28.6021,-81.8204,LAKE,GROVELAND,FL
30.0282,-84.3936,WAKULLA,PANACEA,FL
34.9972,-79.2291,HOKE,SILVER CITY,NC
38.9686,-94.9548,JOHNSON,DE SOTO,KS
36.506,-121.4429,MONTEREY,GONZALES,CA
31.2108,-82.3579,WARE,WAYCROSS,GA
40.4629,-82.828,MORROW,FULTON,OH
40.7752,-80.7628,COLUMBIANA,LISBON,OH
34.1622,-89.6301,YALOBUSHA,WATER VALLEY,MS
45.453,-121.1289,WASCO,DUFUR,OR
33.9161,-106.87,SOCORRO,SAN ANTONIO,NM
38.7466,-105.185,TELLER,CRIPPLE CREEK,CO
39.4396,-104.9699,DOUGLAS,SEDALIA,CO
39.9143,-106.7258,EAGLE,MCCOY,CO
35.5839,-105.7629,SANTA FE,GLORIETA,NM
45.689,-122.5306,CLARK,ORCHARDS,WA
33.9816,-83.8951,GWINNETT,DACULA,GA
36.0398,-84.3284,ROANE,OLIVER SPRINGS,TN
33.7057,-86.6674,JEFFERSON,PINSON,AL
37.162,-83.3779,LESLIE,HYDEN,KY
38.0272,-82.8413,LAWRENCE,BLAINE,KY
29.4455,-90.594,TERREBONNE,CHAUVIN,LA
41.239,-76.7254,LYCOMING,HUGHESVILLE,PA
39.7424,-92.4712,MACON,MACON,MO
36.8019,-121.7872,MONTEREY,MOSS LANDING,CA
39.2491,-112.1044,MILLARD,SCIPIO,UT
45.5976,-92.9869,CHISAGO,HARRIS,MN
40.8881,-88.6414,LIVINGSTON,PONTIAC,IL
39.6594,-79.6406,PRESTON,BRUCETON MILLS,WV
34.6256,-86.2792,JACKSON,WOODVILLE,AL
34.1787,-82.3774,ABBEVILLE,ABBEVILLE,SC
40.6541,-76.104,SCHUYLKILL,ORWIGSBURG,PA
32.5888,-81.5063,SCREVEN,NEWINGTON,GA
33.3722,-80.8362,ORANGEBURG,ROWESVILLE,SC
47.678,-120.2176,CHELAN,ENTIAT,WA
39.6278,-78.7896,MINERAL,CARPENDALE,WV
40.9505,-79.74,BUTLER,CHICORA,PA
35.8635,-92.1041,STONE,MOUNTAIN VIEW,AR
39.8072,-87.4945,VERMILLION,DANA,IN
41.3814,-89.2154,BUREAU,LADD,IL
39.7202,-84.1733,MONTGOMERY,OAKWOOD,OH
41.3668,-81.5036,CUYAHOGA,OAKWOOD,OH
41.0927,-84.3747,PAULDING,OAKWOOD,OH
31.7535,-89.2759,JONES,SOSO,MS
44.5555,-94.2123,SIBLEY,GAYLORD,MN
38.6934,-122.0241,YOLO,ESPARTO,CA
40.8668,-82.3156,ASHLAND,ASHLAND,OH
44.8293,-122.7925,MARION,SUBLIMITY,OR
33.0752,-106.0175,OTERO,TULAROSA,NM
30.9445,-95.3736,TRINITY,TRINITY,TX
44.8876,-93.0411,DAKOTA,SOUTH ST. PAUL,MN
30.8577,-88.0632,MOBILE,SATSUMA,AL
40.4882,-87.0854,BENTON,OTTERBEIN,IN
46.7537,-122.0113,PIERCE,ASHFORD,WA
33.9631,-118.183,LOS ANGELES,CUDAHY,CA
39.7499,-77.3805,ADAMS,CARROLL VALLEY,PA
30.5619,-81.832,NASSAU,CALLAHAN,FL
45.8622,-111.3343,GALLATIN,MANHATTAN,MT
40.2872,-75.9871,BERKS,MOHNTON,PA
34.086,-84.9876,BARTOW,TAYLORSVILLE,GA
36.2651,-99.8774,ELLIS,SHATTUCK,OK
34.2535,-90.2723,QUITMAN,MARKS,MS
41.9533,-73.5112,DUTCHESS,MILLERTON,NY
37.0829,-121.5963,SANTA CLARA,SAN MARTIN,CA
41.5729,-87.2599,LAKE,LAKE STATION,IN
37.4184,-87.4808,HOPKINS,HANSON,KY
32.5982,-96.6816,DALLAS,WILMER,TX
31.9859,-98.0291,HAMILTON,HICO,TX
40.8659,-75.8322,CARBON,NESQUEHONING,PA
41.6916,-85.9628,ELKHART,ELKHART,IN
30.5307,-96.7007,BURLESON,CALDWELL,TX
32.9169,-96.4377,ROCKWALL,ROCKWALL,TX
38.3126,-122.4888,SONOMA,BOYES HOT SPRINGS,CA
40.5773,-85.878,MIAMI,CONVERSE,IN
41.6002,-76.4444,BRADFORD,NEW ALBANY,PA
30.7697,-85.8465,HOLMES,WESTVILLE,FL
47.0055,-123.4112,GRAYS HARBOR,ELMA,WA
36.765,-121.7535,MONTEREY,CASTROVILLE,CA
46.7602,-93.9665,CROW WING,EMILY,MN
37.6737,-122.1349,ALAMEDA,SAN LORENZO,CA
34.9877,-101.9178,RANDALL,CANYON,TX
44.3579,-84.4134,ROSCOMMON,ST. HELEN,MI
41.879,-86.5476,BERRIEN,NEW TROY,MI
38.4581,-90.2156,MONROE,COLUMBIA,IL
40.2506,-89.4412,LOGAN,HARTSBURG,IL
36.7012,-85.6927,MONROE,TOMPKINSVILLE,KY
41.3188,-75.9405,LUZERNE,SHAVERTOWN,PA
43.8727,-93.2993,STEELE,ELLENDALE,MN
34.2133,-83.473,JACKSON,COMMERCE,GA
37.7544,-84.7632,MERCER,BURGIN,KY
25.9854,-80.1423,BROWARD,HALLANDALE BEACH,FL
44.7544,-90.2983,MARATHON,SPENCER,WI
43.2495,-83.3713,TUSCOLA,FOSTORIA,MI
41.9773,-88.0182,DUPAGE,ITASCA,IL
36.6404,-80.2687,PATRICK,STUART,VA
34.339,-79.4337,DILLON,LATTA,SC
41.5889,-84.4305,WILLIAMS,WEST UNITY,OH
43.2684,-91.4782,ALLAMAKEE,WAUKON,IA
42.3018,-91.0047,DUBUQUE,CASCADE,IA
44.896,-85.9899,LEELANAU,GLEN ARBOR,MI
43.4073,-85.0367,MONTCALM,EDMORE,MI
40.3385,-80.5976,BROOKE,FOLLANSBEE,WV
43.1661,-83.5247,GENESEE,OTISVILLE,MI
40.4251,-79.8544,ALLEGHENY,FOREST HILLS,PA
42.4556,-71.059,MIDDLESEX,MELROSE,MA
36.4943,-86.8709,ROBERTSON,SPRINGFIELD,TN
45.7622,-116.3007,IDAHO,WHITE BIRD,ID
41.6284,-87.5979,COOK,DOLTON,IL
41.2639,-75.9326,LUZERNE,LARKSVILLE,PA
32.1026,-92.077,CALDWELL,COLUMBIA,LA
32.8415,-116.5107,SAN DIEGO,PINE VALLEY,CA
41.588,-88.9229,LASALLE,EARLVILLE,IL
44.7523,-92.7883,PIERCE,PRESCOTT,WI
40.413,-79.0219,WESTMORELAND,SEWARD,PA
38.5629,-94.1958,CASS,GARDEN CITY,MO
42.7811,-96.9255,CLAY,VERMILLION,SD
36.2497,-96.2668,OSAGE,PRUE,OK
41.6,-87.6905,COOK,MARKHAM,IL
44.8107,-95.5375,YELLOW MEDICINE,GRANITE FALLS,MN
33.9418,-84.3122,DEKALB,DUNWOODY,GA
42.0576,-94.7267,CARROLL,GLIDDEN,IA
40.5086,-78.635,CAMBRIA,LORETTO,PA
35.4092,-119.4406,KERN,BUTTONWILLOW,CA
39.7181,-104.3195,ARAPAHOE,STRASBURG,CO
37.2599,-85.4966,GREEN,GREENSBURG,KY
29.2285,-98.6567,BEXAR,SOMERSET,TX
39.2067,-81.1544,RITCHIE,CAIRO,WV
43.2232,-71.7129,MERRIMACK,CONTOOCOOK,NH
31.2255,-101.9393,UPTON,RANKIN,TX
64.6812,-163.4228,NOME,WHITE MOUNTAIN,AK
40.4565,-75.8209,BERKS,FLEETWOOD,PA
44.5087,-116.0426,VALLEY,CASCADE,ID
41.6028,-73.9774,ULSTER,MARLBORO,NY
38.208,-92.8253,MORGAN,LAURIE,MO
36.648,-120.2525,FRESNO,TRANQUILLITY,CA
34.4843,-87.2831,LAWRENCE,MOULTON,AL
37.7032,-81.0912,RALEIGH,SHADY SPRING,WV
33.7972,-118.0594,ORANGE,LOS ALAMITOS,CA
38.4951,-90.8173,FRANKLIN,GRAY SUMMIT,MO
43.9002,-85.2748,OSCEOLA,EVART,MI
41.5602,-75.7822,WYOMING,FACTORYVILLE,PA
40.7674,-74.0323,HUDSON,UNION CITY,NJ
30.9312,-88.5959,GEORGE,LUCEDALE,MS
37.6476,-98.1161,KINGMAN,KINGMAN,KS
38.7224,-82.9647,GREENUP,SOUTH SHORE,KY
33.5126,-90.1993,LEFLORE,GREENWOOD,MS
33.0895,-80.8142,COLLETON,SMOAKS,SC
43.511,-76.0037,OSWEGO,ALTMAR,NY
42.1633,-77.0925,STEUBEN,PAINTED POST,NY
41.5004,-94.6434,GUTHRIE,ADAIR,IA
38.4132,-78.188,MADISON,BRIGHTWOOD,VA
28.0693,-80.6734,BREVARD,WEST MELBOURNE,FL
37.1036,-85.3074,ADAIR,COLUMBIA,KY
35.4779,-97.1857,OKLAHOMA,HARRAH,OK
38.5555,-97.8344,MCPHERSON,MARQUETTE,KS
30.2337,-85.637,BAY,LYNN HAVEN,FL
41.9474,-86.3403,BERRIEN,BERRIEN SPRINGS,MI
28.1041,-81.7264,POLK,LAKE ALFRED,FL
38.4595,-93.2025,BENTON,COLE CAMP,MO
39.0035,-91.2403,LINCOLN,TRUXTON,MO
43.6777,-84.3803,MIDLAND,SANFORD,MI
42.159,-79.0982,CHAUTAUQUA,KENNEDY,NY
41.1935,-75.9314,LUZERNE,SUGAR NOTCH,PA
38.956,-81.7619,JACKSON,RAVENSWOOD,WV
36.8455,-121.538,SAN BENITO,SAN JUAN BAUTISTA,CA
39.2998,-78.4337,HAMPSHIRE,CAPON BRIDGE,WV
38.5649,-90.1792,ST. CLAIR,CAHOKIA,IL
38.875,-78.516,SHENANDOAH,WOODSTOCK,VA
26.2785,-80.0891,BROWARD,LIGHTHOUSE POINT,FL
38.9649,-93.4152,SALINE,SWEET SPRINGS,MO
42.5333,-75.5227,CHENANGO,NORWICH,NY
36.2304,-99.1679,WOODWARD,MUTUAL,OK
45.0383,-93.7922,WRIGHT,DELANO,MN
34.1646,-83.6827,JACKSON,PENDERGRASS,GA
39.829,-75.0156,CAMDEN,STRATFORD,NJ
40.1247,-86.0242,HAMILTON,CICERO,IN
43.8971,-85.8531,LAKE,BALDWIN,MI
39.0802,-84.4518,CAMPBELL,FORT THOMAS,KY
46.2913,-87.4372,MARQUETTE,GWINN,MI
41.7365,-70.4341,BARNSTABLE,EAST SANDWICH,MA
31.3804,-84.1592,MITCHELL,BACONTON,GA
42.8094,-82.7518,MACOMB,RICHMOND,MI
37.3342,-119.6483,MADERA,OAKHURST,CA
34.6837,-82.8124,PICKENS,CLEMSON,SC
36.5469,-85.5043,CLAY,CELINA,TN
32.6973,-97.607,PARKER,ALEDO,TX
44.8006,-74.8016,ST. LAWRENCE,WINTHROP,NY
40.6682,-81.2598,STARK,WAYNESBURG,OH
40.6499,-111.2723,SUMMIT,KAMAS,UT
32.5552,-86.3425,ELMORE,ELMORE,AL
38.0242,-93.2294,HICKORY,CROSS TIMBERS,MO
39.2105,-92.1341,BOONE,CENTRALIA,MO
33.9072,-84.2711,DEKALB,DORAVILLE,GA
35.3792,-87.9927,WAYNE,CLIFTON,TN
41.4816,-87.7387,COOK,RICHTON PARK,IL
47.2405,-121.1733,KITTITAS,EASTON,WA
39.7921,-79.9126,GREENE,GREENSBORO,PA
33.4701,-100.8556,DICKENS,SPUR,TX
38.9325,-78.4615,SHENANDOAH,MAURERTOWN,VA
31.7839,-81.6078,LIBERTY,ALLENHURST,GA
35.277,-91.6411,WHITE,JUDSONIA,AR
40.2139,-86.0271,HAMILTON,ATLANTA,IN
44.0293,-88.1625,CALUMET,CHILTON,WI
38.8996,-81.4264,ROANE,REEDY,WV
42.728,-90.4676,GRANT,PLATTEVILLE,WI
35.1578,-117.8721,KERN,CALIFORNIA CITY,CA
41.0044,-85.775,WABASH,NORTH MANCHESTER,IN
47.3914,-119.4892,GRANT,SOAP LAKE,WA
38.427,-85.6677,CLARK,CHARLESTOWN,IN
42.7541,-105.3968,CONVERSE,DOUGLAS,WY
44.617,-75.4046,ST. LAWRENCE,HEUVELTON,NY
40.6722,-121.4228,SHASTA,OLD STATION,CA
40.4884,-78.7264,CAMBRIA,EBENSBURG,PA
36.8393,-86.895,LOGAN,RUSSELLVILLE,KY
43.5466,-116.8094,OWYHEE,MARSING,ID
40.4098,-82.9516,DELAWARE,ASHLEY,OH
40.4342,-110.0309,DUCHESNE,NEOLA,UT
36.6686,-87.4216,CHRISTIAN,OAK GROVE,KY
39.9737,-74.5689,BURLINGTON,BROWNS MILLS,NJ
39.8243,-83.6416,CLARK,SOUTH CHARLESTON,OH
38.2167,-85.3514,SHELBY,SIMPSONVILLE,KY
39.1798,-93.8694,LAFAYETTE,LEXINGTON,MO
46.4858,-100.2811,EMMONS,HAZELTON,ND
29.9129,-96.8767,FAYETTE,LA GRANGE,TX
36.9314,-82.6262,NORTON,NORTON,VA
41.767,-87.7915,COOK,BEDFORD PARK,IL
39.0293,-83.9267,BROWN,MOUNT ORAB,OH
41.1795,-76.0783,LUZERNE,GLEN LYON,PA
39.5544,-83.2595,PICKAWAY,NEW HOLLAND,OH
32.525,-93.4118,WEBSTER,DOYLINE,LA
29.3531,-99.162,MEDINA,HONDO,TX
38.6115,-82.8439,SCIOTO,FRANKLIN FURNACE,OH
41.8872,-87.7899,COOK,OAK PARK,IL
38.0155,-94.8834,BOURBON,MAPLETON,KS
40.3494,-74.44,MIDDLESEX,JAMESBURG,NJ
42.3127,-122.9692,JACKSON,JACKSONVILLE,OR
33.9622,-98.6819,WICHITA,IOWA PARK,TX
35.0836,-96.4004,HUGHES,HOLDENVILLE,OK
42.1458,-74.6503,DELAWARE,MARGARETVILLE,NY
48.2546,-121.6031,SNOHOMISH,DARRINGTON,WA
42.6386,-100.2376,CHERRY,WOOD LAKE,NE
47.4877,-92.8788,ST. LOUIS,CHISHOLM,MN
34.8749,-84.2442,FANNIN,MORGANTON,GA
42.7525,-84.402,INGHAM,HASLETT,MI
39.6202,-90.7934,PIKE,PITTSFIELD,IL
44.7699,-94.1512,MCLEOD,GLENCOE,MN
39.6567,-119.6695,WASHOE,SPANISH SPRINGS,NV
24.6892,-81.3676,MONROE,BIG PINE KEY,FL
40.6645,-100.0296,FRONTIER,EUSTIS,NE
37.3342,-112.6035,KANE,GLENDALE,UT
40.2684,-83.2089,DELAWARE,OSTRANDER,OH
36.9492,-79.3646,PITTSYLVANIA,GRETNA,VA
41.6406,-122.526,SISKIYOU,GRENADA,CA
41.3807,-89.464,BUREAU,PRINCETON,IL
37.7373,-88.5457,SALINE,HARRISBURG,IL
34.869,-89.689,MARSHALL,BYHALIA,MS
43.1726,-89.0614,DANE,MARSHALL,WI
40.2574,-75.4662,MONTGOMERY,SCHWENKSVILLE,PA
29.0334,-82.7326,LEVY,YANKEETOWN,FL
31.5944,-83.0137,COFFEE,AMBROSE,GA
35.5661,-89.6482,TIPTON,COVINGTON,TN
39.2509,-84.4268,HAMILTON,EVENDALE,OH
39.1065,-76.9993,MONTGOMERY,CLOVERLY,MD
42.9497,-95.0129,CLAY,WEBB,IA
36.6401,-82.5782,SCOTT,GATE CITY,VA
43.3063,-100.661,TODD,MISSION,SD
40.1407,-75.1925,MONTGOMERY,FORT WASHINGTON,PA
39.0319,-84.3707,CAMPBELL,MELBOURNE,KY
40.6821,-102.8396,LOGAN,FLEMING,CO
38.1335,-96.137200000000007,GREENWOOD,MADISON,KS
38.3794,-78.2586,MADISON,MADISON,VA
30.8391,-89.5306,PEARL RIVER,POPLARVILLE,MS
45.1678,-84.9131,CHARLEVOIX,BOYNE FALLS,MI
37.1879,-78.2012,NOTTOWAY,BURKEVILLE,VA
45.8768,-93.2914,KANABEC,MORA,MN
40.4456,-79.6555,WESTMORELAND,MURRYSVILLE,PA
43.2928,-85.0788,MONTCALM,STANTON,MI
34.9228,-77.7725,DUPLIN,BEULAVILLE,NC
40.8939,-83.6529,HANCOCK,ARLINGTON,OH
41.5969,-81.3406,LAKE,KIRTLAND,OH
43.9035,-99.862,LYMAN,KENNEBEC,SD
38.9943,-77.0737,MONTGOMERY,CHEVY CHASE,MD
40.2085,-76.7851,DAUPHIN,HIGHSPIRE,PA
41.5817,-84.5968,WILLIAMS,MONTPELIER,OH
41.1601,-100.9985,LINCOLN,HERSHEY,NE
41.9361,-87.8794,COOK,FRANKLIN PARK,IL
37.6237,-90.6454,IRON,PILOT KNOB,MO
37.724,-81.1267,RALEIGH,DANIELS,WV
30.8791,-84.205,GRADY,CAIRO,GA
34.2509,-109.6926,APACHE,VERNON,AZ
28.5035,-81.541,ORANGE,WINDERMERE,FL
34.8856,-80.9541,YORK,LESSLIE,SC
40.151,-79.5435,WESTMORELAND,MOUNT PLEASANT,PA
42.3775,-97.3577,CEDAR,RANDOLPH,NE
38.68,-85.1656,CARROLL,CARROLLTON,KY
36.1283,-121.0217,MONTEREY,SAN LUCAS,CA
40.5394,-75.6344,LEHIGH,BREINIGSVILLE,PA
34.156,-109.2989,APACHE,SPRINGERVILLE,AZ
39.8279,-80.5692,MARSHALL,CAMERON,WV
35.59,-86.353,BEDFORD,BELL BUCKLE,TN
33.7292,-87.085,WALKER,DORA,AL
33.1068,-86.5825,SHELBY,SHELBY,AL
37.8546,-122.013,CONTRA COSTA,ALAMO,CA
47.313,-122.0181,KING,BLACK DIAMOND,WA
35.3754,-83.2185,JACKSON,SYLVA,NC
35.6705,-109.0639,APACHE,WINDOW ROCK,AZ
40.4201,-89.7806,MASON,MANITO,IL
28.8087,-81.5631,LAKE,SORRENTO,FL
39.403,-94.886,PLATTE,WESTON,MO
41.3204,-82.4904,ERIE,BERLIN HEIGHTS,OH
42.4774,-95.783,WOODBURY,CORRECTIONVILLE,IA
46.9049,-97.3455,CASS,WHEATLAND,ND
39.9136,-95.7916,NEMAHA,SABETHA,KS
41.0272,-92.8039,MONROE,ALBIA,IA
33.385,-91.0514,WASHINGTON,GREENVILLE,MS
43.7181,-91.9719,FILLMORE,LANESBORO,MN
44.8697,-88.6002,MENOMINEE,KESHENA,WI
40.2957,-90.429,FULTON,VERMONT,IL
31.5318,-87.8915,CLARKE,JACKSON,AL
46.5589,-91.5712,DOUGLAS,BRULE,WI
30.6542,-97.0089,MILAM,ROCKDALE,TX
41.5143,-71.6902,WASHINGTON,WYOMING,RI
39.865,-83.9331,CLARK,ENON,OH
43.0068,-73.8525,SARATOGA,BALLSTON SPA,NY
35.6254,-119.6789,KERN,LOST HILLS,CA
31.1741,-84.7319,MILLER,COLQUITT,GA
32.5781,-97.3585,TARRANT,CROWLEY,TX
34.2331,-87.6175,WINSTON,HALEYVILLE,AL
40.1778,-75.1793,MONTGOMERY,MAPLE GLEN,PA
31.4076,-83.3291,BERRIEN,ENIGMA,GA
32.1308,-96.2251,NAVARRO,KERENS,TX
40.8647,-86.0772,MIAMI,DENVER,IN
46.4709,-96.8724,RICHLAND,COLFAX,ND
33.0019,-93.4613,WEBSTER,SPRINGHILL,LA
31.6997,-98.1208,HAMILTON,HAMILTON,TX
40.5076,-81.6409,TUSCARAWAS,SUGARCREEK,OH
34.3455,-83.1107,HART,CANON,GA
60.8772,-162.4615,BETHEL,NUNAPITCHUK,AK
28.041,-99.3546,LA SALLE,ENCINAL,TX
39.8891,-75.277,DELAWARE,FOLCROFT,PA
37.3516,-81.2515,MERCER,MONTCALM,WV
41.6722,-70.3599,BARNSTABLE,BARNSTABLE,MA
38.7251,-75.6029,SUSSEX,BRIDGEVILLE,DE
33.0504,-96.2279,HUNT,CADDO MILLS,TX
26.7998,-80.068,PALM BEACH,LAKE PARK,FL
39.4541,-94.7485,PLATTE,CAMDEN POINT,MO
33.0463,-96.3811,COLLIN,NEVADA,TX
40.3595,-80.385,WASHINGTON,SLOVAN,PA
41.4274,-84.8721,DEKALB,BUTLER,IN
39.0697,-122.776,LAKE,LUCERNE,CA
35.3681,-120.8481,SAN LUIS OBISPO,MORRO BAY,CA
40.561,-123.1299,TRINITY,HAYFORK,CA
41.3403,-83.2921,SANDUSKY,HELENA,OH
40.1008,-76.09,LANCASTER,NEW HOLLAND,PA
30.9791,-96.6716,ROBERTSON,CALVERT,TX
33.7708,-96.6714,GRAYSON,POTTSBORO,TX
34.8464,-80.9061,YORK,CATAWBA,SC
40.6082,-79.8401,ALLEGHENY,RUSSELLTON,PA
30.9462,-97.5281,BELL,SALADO,TX
34.6062,-85.9119,JACKSON,DUTTON,AL
41.4881,-74.2131,ORANGE,MAYBROOK,NY
35.8786,-76.617,WASHINGTON,ROPER,NC
37.014,-95.9316,MONTGOMERY,CANEY,KS
32.125,-81.3077,CHATHAM,BLOOMINGDALE,GA
40.0047,-76.3522,LANCASTER,MILLERSVILLE,PA
25.7037,-80.2715,MIAMI-DADE,CORAL GABLES,FL
34.0213,-97.9541,JEFFERSON,RYAN,OK
40.1508,-81.5758,GUERNSEY,KIMBOLTON,OH
47.5598,-92.1157,ST. LOUIS,HOYT LAKES,MN
37.0751,-94.6353,CHEROKEE,GALENA,KS
38.301,-86.9622,DUBOIS,HUNTINGBURG,IN
32.3726,-84.1894,MACON,IDEAL,GA
32.1613,-81.9094,EVANS,CLAXTON,GA
39.5637,-77.8874,BERKELEY,FALLING WATERS,WV
42.2289,-95.9312,WOODBURY,SMITHLAND,IA
35.3068,-120.8249,SAN LUIS OBISPO,LOS OSOS,CA
38.9379,-80.8339,GILMER,GLENVILLE,WV
36.699,-119.5575,FRESNO,SANGER,CA
40.8995,-83.7271,HANCOCK,JENERA,OH
47.3049,-117.9714,LINCOLN,SPRAGUE,WA
35.0228,-80.7383,UNION,WEDDINGTON,NC
37.602,-120.866,STANISLAUS,HUGHSON,CA
44.0026,-107.9543,WASHAKIE,WORLAND,WY
39.5207,-80.2997,MARION,RACHEL,WV
35.6323,-99.3832,ROGER MILLS,HAMMON,OK
36.6901,-91.3947,OREGON,ALTON,MO
40.6871,-73.5615,NASSAU,NORTH MERRICK,NY
43.2197,-78.3888,ORLEANS,MEDINA,NY
39.1136,-77.1509,MONTGOMERY,DERWOOD,MD
32.7536,-97.7723,PARKER,WEATHERFORD,TX
42.9063,-85.8269,OTTAWA,JENISON,MI
31.4916,-94.9473,CHEROKEE,WELLS,TX
40.6762,-95.8613,OTOE,NEBRASKA CITY,NE
37.4994,-79.8757,BOTETOURT,FINCASTLE,VA
36.3304,-82.8292,GREENE,BAILEYTON,TN
41.0475,-78.8185,JEFFERSON,SYKESVILLE,PA
33.2334,-82.596,GLASCOCK,GIBSON,GA
34.9645,-80.0746,ANSON,WADESBORO,NC
42.3954,-83.056,WAYNE,HAMTRAMCK,MI
39.4586,-89.4079,CHRISTIAN,PALMER,IL
36.9896,-85.0662,RUSSELL,JAMESTOWN,KY
34.2017,-87.1765,WINSTON,ADDISON,AL
32.7272,-99.2956,SHACKELFORD,ALBANY,TX
33.9813,-88.4823,MONROE,AMORY,MS
38.0671,-91.4057,CRAWFORD,CUBA,MO
39.4318,-77.8048,JEFFERSON,SHEPHERDSTOWN,WV
35.682,-89.577,LAUDERDALE,HENNING,TN
32.5027,-94.57,HARRISON,HALLSVILLE,TX
41.1185,-73.7796,WESTCHESTER,THORNWOOD,NY
35.0034,-106.0445,TORRANCE,MORIARTY,NM
30.0351,-90.7226,ST. JAMES,PAULINA,LA
39.2104,-81.0485,RITCHIE,HARRISVILLE,WV
41.0078,-91.1636,DES MOINES,MEDIAPOLIS,IA
29.9224,-82.7135,COLUMBIA,FORT WHITE,FL
41.4191,-73.9545,PUTNAM,COLD SPRING,NY
39.9282,-122.182,TEHAMA,CORNING,CA
46.5039,-99.7683,LOGAN,NAPOLEON,ND
40.1106,-88.1972,CHAMPAIGN,URBANA,IL
26.8338,-81.0984,GLADES,MOORE HAVEN,FL
